id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5235077007017581,QeIvOtrAN,1940798632,应旺,#新闻女王2方太太患癌#《新闻女王2》最新剧情：传媒集团老板方太太确诊癌症晚期，为稳控制权保密。记者唐芷瑶为流量造谣并伪造照片曝光其病情，致集团市值暴跌。反派借机夺权，方太太力邀文慧心回归任董事守护产业。文慧心陷入新闻真相与人情托付的两难，剧中“清理SNK癌细胞”台词出圈，方太太以本名强调独立身份引发热议，后续剧情悬念拉满。（素材来源于网络）L应旺的微博视频,,,,新闻女王2方太太患癌,22,23,28,2025-11-20 15:18,微博视频号,,"http://f.video.weibocdn.com/o0/AMaAGbj6lx08t7PVrWtW01041200pJzO0E010.mp4?label=mp4_720p&template=768x576.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826515&ssig=h7GWYmeppG&KID=unistore,video",,,金V,超级会员,2
5234371453256661,Qeq9PdFcN,1732909470,明珠语仙露,佘诗曼，李诗嬅，马国明，高海宁新闻女王2扫楼！！我终于想起来李诗嬅是谁了，就是TVB宫心计里面的那个贤妃，就是打你就打你，还要挑日子吗里面被打的那个！#新闻女王#L明珠语仙露的微博视频,,,,新闻女王,1,4,66,2025-11-18 16:34,iPhone 17,,"http://f.video.weibocdn.com/o0/ENiheQGYlx08t4JeerAA01041200lRRy0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826515&ssig=gugFsn9IeX&KID=unistore,video",,,金V,超级会员,2
5235458461664878,QeSr46Z6S,1760262130,快乐轩言2010,#新闻女王十分钟一镜到底#11分钟连轴转的一镜到底，把新闻人抢时效的紧迫、职场博弈的张力、高压下的专业与坚守拍得鲜活真切，每一秒都透着行业质感，看得人肾上腺素飙升。两团队连熬三通宵，拆解47个拍摄节点，走位、台词、镜头衔接反复打磨，全程无NG无剪辑一气呵成，这份细节的较真，才是港剧该有的制作诚意。L快乐轩言2010的微博视频,,,,新闻女王十分钟一镜到底,0,52,37,2025-11-21 16:33,微博视频号,,"http://f.video.weibocdn.com/o0/v2hd9R6Hlx08t9w2h8T601041200veEx0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826515&ssig=aYT8q6lfKj&KID=unistore,video",,,红V,超级会员,1
5235084739477533,QeIIhDLxr,6034388481,香菜灭绝者1,许诗晴厉害的是能认真听别人的话，更厉害的是思考后执行许诗晴遇到工作上的贵人，一下就被点醒了#新闻女王##一分钟视频创作季#L香菜灭绝者1的微博视频,,,,"新闻女王,一分钟视频创作季",2,13,145,2025-11-20 15:48,微博视频号,,"http://f.video.weibocdn.com/u0/f90Wu0jEgx08t7S0RoBa01041200thIA0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826515&ssig=kvJvzsZbpj&KID=unistore,video",,,金V,超级会员,2
5235179618570831,QeLbjzXFd,6034388481,香菜灭绝者1,Man姐连碰杯都带着“我永远在你之上”的气场，座位的高度就是她的底气，这种“爱过但绝不低头”的设定，直接把我帅晕了🥂新闻女王#一分钟视频创作季##新闻女王#L香菜灭绝者1的微博视频,,,,"一分钟视频创作季,新闻女王",0,1,48,2025-11-20 22:05,微博视频号,,"http://f.video.weibocdn.com/u0/XUm7kStogx08t8hNQQiQ01041200IWt40E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826532&ssig=zuI2oEEdu4&KID=unistore,video",,,金V,超级会员,2
5234649737461781,QexoFvj9j,6057830276,佘诗曼工作室,佘诗曼超话每个被揭开的真相背后，都要有人为此“买单”，没针对，没隐藏动机，Man姐@佘诗曼Charmaine自始至终坚持的新闻宗旨：是真的，就报！#佘诗曼新闻女王2##新闻女王#L佘诗曼工作室的微博视频,,,佘诗曼Charmaine,"佘诗曼新闻女王2,新闻女王",11,4,51,2025-11-19 11:00,佘诗曼超话,,"http://f.video.weibocdn.com/o0/KozVBnqHlx08t4JeDD6o01041200i4cc0E010.mp4?label=mp4_720p&template=720x720.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826532&ssig=KQ%2Ff2fjOHc&KID=unistore,video",,,蓝V,超级会员,1
5235031682320820,QeHkI9JKA,2479246161,戏精小喵,Madam失踪，方太昏迷，man姐陷入困局！佘诗曼#新闻女王##一分钟视频创作季##金牌剪刀手#L戏精小喵的微博视频,,,,"新闻女王,一分钟视频创作季,金牌剪刀手",1,1,35,2025-11-20 12:17,滴 学生卡,,"http://f.video.weibocdn.com/o0/ZBZNQgRAlx08t7DzkoY801041200rAJA0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826532&ssig=KG62RbZPG%2F&KID=unistore,video",,,金V,超级会员,2
5232538259816771,QdEt3FbN1,5746708503,寄歆,换工作就是换个监狱，真实又残忍，这才是真上过班！#新闻女王2##新闻女王15集好爽#L寄歆的微博视频,,,,"新闻女王2 ,新闻女王15集好爽",14,18,153,2025-11-13 15:10,微博视频号,,"http://f.video.weibocdn.com/o0/bO3EQVtFlx08sWF8T8Ck01041200nxi50E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826532&ssig=t%2B%2BT12cHJc&KID=unistore,video",,,红V,超级会员,2
5235374481737294,QeQfC7hWS,5909962605,百度娱乐人物,“恨明月”梗大揭秘！李施嬅笑谈张家妍复杂内心#李施嬅#李施嬅超话#新闻女王##新闻女王2#L百度娱乐人物的微博视频,,,,"李施嬅,新闻女王,新闻女王2",11,3,35,2025-11-21 11:00,李施嬅超话,,"http://f.video.weibocdn.com/o0/Hn5lbnQmlx08t996RAE801041200cdnc0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826532&ssig=5ssMSynLnC&KID=unistore,video",,,蓝V,超级会员,1
5248446363078553,QkkjicUS5,6013507301,七彩暴力熊,所以到底信谁的啊，央视新闻这么权威的媒体都不能信吗？？？#韩束回应#,,,,韩束回应,0,103,1064,2025-12-27 12:43,荣耀Magic8 Pro,"https://wx1.sinaimg.cn/large/006yY3Xfly1i8pctuhe6nj30u01emn4c.jpg,https://wx1.sinaimg.cn/large/006yY3Xfly1i8pctuy3oxj30u013ywix.jpg",,,,金V,超级会员,2
5248483364965253,QklgYkPGJ,7933168394,关我毛柿,昨天精选出来的头像都是虞书欣还说央妈帮她..,,,,,10,70,1694,2025-12-27 15:10,,https://wx3.sinaimg.cn/large/008ESLuWly1i8ph3my9yhj30wi0uo42y.jpg,,,,金V,超级会员,2
5247075270263127,QjKDR16rZ,2656274875,央视新闻,#央视曝光免费装宽带骗局#【转发提醒！提高警惕！#骗子称免费上门升级宽带专坑老人#】近日，辽宁锦州，魏女士的母亲接到一通所谓的“运营商”电话。“运营商”称可免费安装设备升级宽带，还表示“不装的话，以后座机用不了”。随后“运营商员工”上门，安装了一个白色盒子，却要求家中座机3天内不能打电话。魏女士得知后果断报警，而几乎同一时间，当地民警从多位居民处都听到了类似情况。警方调查发现，这个“白色盒子”是一种VOIP网关设备。骗子利用它，可以把境外诈骗电话伪装成本地固话拨出，降低受害人警惕性。警方提示：遇到所谓“运营商”上门“升级”“停机”等异常情况，务必多向官方核实，或直接报警。转给更多人看到！O网页链接L央视新闻的微博视频,,,,"央视曝光免费装宽带骗局,骗子称免费上门升级宽带专坑老人",1308,743,4794,2025-12-23 17:54,微博视频号,,"http://f.video.weibocdn.com/o0/5DBrMvvBlx08tYE9kCdi01041202hEnT0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1766826530&ssig=1iZY8lWSdW&KID=unistore,video",,,普通用户,超级会员,4
5248190317074250,QkdEjtGkO,5555807989,Forever_Faker,新闻图,,,,,176,7,481,2025-12-26 19:45,,https://wx3.sinaimg.cn/large/0063ZBshgy1i8ojg0wxdaj30k00apwgn.jpg,,,,金V,超级会员,2
5248410094422920,QkjmNiyBq,5386924056,王玮晨,昨天朋友问网上现在男女对立严重么。我回答是严重但是又进入了一个平缓期。女拳男拳的都有各自的区域，各嗨各的，一般也吵不起来。公共新闻下，女有理的新闻女发声，男有理的新闻集美们也会闭麦。互相激烈但不大规模直接交锋。,,,,,2,53,301,2025-12-27 10:19,,,,,,金V,超级会员,4
5248422098766333,QkjG9AMwt,6013507301,七彩暴力熊,本来不想发，非要来找存在感，韩束暴雷不是央视新闻发的吗？,,,,,14,248,2598,2025-12-27 11:06,荣耀Magic8 Pro,"https://wx4.sinaimg.cn/large/006yY3Xfly1i8pa19hkimj30u00ul0uk.jpg,https://wx3.sinaimg.cn/large/006yY3Xfly1i8pa1qqvbdj30u013zdkt.jpg",,,,金V,超级会员,2
5248370528749003,QkikYAI0X,2656274875,央视新闻,【#走过2025我们都是主角#】回首2025，最难忘的“主角”，不只是聚光灯下的传奇，也是平凡生活中的每一个你我。这一年，我们用突破自我的勇气，用向阳而生的热爱，用永不言弃的执着，用笃定前行的脚步，书写自己的故事↓↓这条视频，敬努力生长的你我。2026，继续做自己人生的主角，一起自由逐风！L央视新闻的微博视频,,,,走过2025我们都是主角,151,292,480,2025-12-27 07:41,微博视频号,,"http://f.video.weibocdn.com/o0/JpzZop9tlx08u4lzNloQ01041201fjBz0E010.mp4?label=mp4_720p&template=720x1132.24.0&ori=0&ps=1Cx9YB1mmR49jS&Expires=1766826543&ssig=4XNTBRpEc7&KID=unistore,video",,,普通用户,超级会员,4
5248240892256732,QkeXT9t4U,7777365759,小弟星球_,🍠地租新闻图来比美,,,,,23,56,795,2025-12-26 23:06,OPPO A5的iPhone 16 Pro Max,https://wx2.sinaimg.cn/large/008ul27dly1i8op92dlfqj31jk223qnv.jpg,,,,金V,超级会员,2
5248081073281224,QkaO7dLAY,5690794000,蒜蒜收藏夹,申有娜这两张新闻图，真是特别美的宝宝,,,,,286,43,3976,2025-12-26 12:31,,"https://wx2.sinaimg.cn/large/006d7Zu0gy1i8o6wb34w9j311b1jyq77.jpg,https://wx1.sinaimg.cn/large/006d7Zu0gy1i8o6wake8bj311y1kw41i.jpg",,,,金V,超级会员,4
5248199566038470,QkdTepkSG,3290016493,美颜滤镜粉碎机·真实很美好,TWS申惟SHINYU，金道勋DoHoon，韩振（HANJIN），崔英宰（YOUNGJAE），韩志薰（JIHOON），李炅潣（KYUNGMIN）今日机场新闻图,,,,,3227,1180,36194,2025-12-26 20:22,,"https://wx2.sinaimg.cn/large/c419aaedgy1i8okhv9aj2j20k00rj44i.jpg,https://wx3.sinaimg.cn/large/c419aaedgy1i8okhvl7zaj20i20r3100.jpg,https://wx2.sinaimg.cn/large/c419aaedgy1i8okhwai76j20k00qtjw1.jpg,https://wx2.sinaimg.cn/large/c419aaedgy1i8okhvzrb6j20i20r37am.jpg,https://wx3.sinaimg.cn/large/c419aaedgy1i8okhwlkyaj20i20r3qax.jpg,https://wx1.sinaimg.cn/large/c419aaedgy1i8okhx02klj20i20r3th9.jpg,https://wx4.sinaimg.cn/large/c419aaedgy1i8okhxqp8aj20i20r37by.jpg,https://wx3.sinaimg.cn/large/c419aaedgy1i8okhy170zj20k00py438.jpg,https://wx3.sinaimg.cn/large/c419aaedgy1i8okhyhgp6j20i20r3n37.jpg",,,,金V,超级会员,3
5248052803409062,Qka4weiQS,5762926923,嘉木锄禾日当午,#赵丽颖黄晓明新剧小城大事#什么份量，不用多说了吧！央视新闻亲自发博宣传，专门开了两个专属话题！就是这个赵丽颖小城大事优秀！！,,,,赵丽颖黄晓明新剧小城大事,92,73,2481,2025-12-26 10:39,赵丽颖超话,"https://wx3.sinaimg.cn/large/006i0Eyfgy1i8o3mm8hdvj30qn0tq43r.jpg,https://wx2.sinaimg.cn/large/006i0Eyfgy1i8o3mmjk5mj30qo0kmtan.jpg,https://wx4.sinaimg.cn/large/006i0Eyfgy1i8o3mmwaz9j30qo0hamys.jpg",,,,金V,超级会员,2
5248181549927772,QkdqaFEFm,1914919243,洋务先驱张之洞,挺有意思的，每次有加强网络管理的新闻出来，饭圈少女都是最激动的群体，点进官媒评论区一看全是她们，个个都以为是自家哥哥身后足够硬，上面出重拳来帮他们收拾对家明星了……,,,,,7,31,352,2025-12-26 19:10,,,,,,金V,超级会员,2
5248352465191597,QkhRQlMzr,6558766829,蒙阴新闻前沿,早安超话新的征程已经开启。早安！愿你带着热爱，奔赴山海，把平凡的日子过成自己喜欢的模样。#早安心语#,,,,早安心语,1,1623,254,2025-12-27 06:30,微博网页版,https://wx4.sinaimg.cn/large/0079RURLly1i8lpg37y06j31401hc46u.jpg,,,,普通用户,超级会员,1
5248152391123630,QkcF94Ij4,7742275547,燃烧的雾港水手,我真听不下去那些新闻了,,,,,326,82,4552,2025-12-26 17:14,iPhone客户端,https://wx2.sinaimg.cn/large/008rXNy3gy1i8of2ud3ugj30xi10gk1u.jpg,,,,金V,超级会员,2
5245951255511233,QjhoVn7IR,5397387741,老鬼的围脖,#MMA红毯#Illit新闻图已出，美女状态,,,,MMA红毯,38,77,827,2025-12-20 15:28,,"https://wx4.sinaimg.cn/large/005TgT6Zly1i8head4uvmj30jg0e4gq1.jpg,https://wx2.sinaimg.cn/large/005TgT6Zly1i8headcqraj30hz0frdkk.jpg",,,,金V,超级会员,2
5247110993678846,QjLztfr2e,5316433888,琉璃厂人,澎湃这篇深度调查稿已经下架，谁这么牛啊？,,,,,1391,185,2410,2025-12-23 20:16,Xiaomi 14 Pro,"https://wx2.sinaimg.cn/large/005NNdjGly1i8l3h1hg1oj30j60xd77x.jpg,https://wx2.sinaimg.cn/large/005NNdjGly1i8l3h1nor7j30j60yw0wr.jpg",,,,红V,超级会员,2
5248400983328127,Qkj86dXNt,5609392620,朴彩英_ROSEPARK,#朴彩英亚女一##朴彩英万千瑰色#【视频】251226@roses_are_rosieROSÉ超话登上SBS新闻报道L朴彩英_ROSEPARK的微博视频,,,roses_are_rosie,"朴彩英亚女一,朴彩英万千瑰色",50,68,831,2025-12-27 09:42,ROSÉ超话,,"http://f.video.weibocdn.com/u0/30ZaQXKfgx08u4tJkDQI01041200q7su0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826571&ssig=J35aCwYXAM&KID=unistore,video",,,金V,超级会员,2
5248070909429980,QkaxIDzas,1401844325,碟中谍,央视新闻选出2025年十大国产电影,,,,,33,247,2297,2025-12-26 11:51,iPhone 16 Pro Max(白色钛金属),"https://wx4.sinaimg.cn/large/538e7265ly1i8o5otedb9j20u015zdoz.jpg,https://wx1.sinaimg.cn/large/538e7265ly1i8o5otmi9xj20u018zwm1.jpg,https://wx2.sinaimg.cn/large/538e7265ly1i8o5ou6smnj20u01dzgvs.jpg,https://wx2.sinaimg.cn/large/538e7265ly1i8o5otw71vj20u016znaj.jpg,https://wx4.sinaimg.cn/large/538e7265ly1i8o5ov39tzj20u018l14z.jpg,https://wx4.sinaimg.cn/large/538e7265ly1i8o5ovh4noj20u01bx4bx.jpg,https://wx1.sinaimg.cn/large/538e7265ly1i8o5ousqgfj20u0160qd5.jpg,https://wx1.sinaimg.cn/large/538e7265ly1i8o5ouhtjhj20u015zan0.jpg,https://wx3.sinaimg.cn/large/538e7265ly1i8o5osqioaj20u017dal6.jpg",,,,金V,超级会员,2
5248109694948323,QkbyhkLhF,6114699928,不想赣了,新闻图,,,,,87,4,383,2025-12-26 14:25,,"https://wx1.sinaimg.cn/large/006FOEMogy1i8oa6o70cjj30xc1e0qc0.jpg,https://wx4.sinaimg.cn/large/006FOEMogy1i8oa6okn8dj30xc1e0jyh.jpg,https://wx2.sinaimg.cn/large/006FOEMogy1i8oa6ow9yrj30sg16hain.jpg",,,,金V,超级会员,2
5248157053093242,QkcMFcYH0,1784473157,中国新闻网,【#2025年最后一个星期五#】#我的年度九宫格#2025年的最后一个周五，请把忙碌、收获、惊喜或遗憾，都轻轻收进行囊。生活的快乐从不打烊，向前走，前方仍有无数个等待被点亮的平凡日常。这一年，@林忆莲@陶喆@陈丽君_点绛唇@汪苏泷@陈楚生@黄子弘凡_Lars@刘宪华Henry-Lau@黄霄雲等“星”朋友与你一起，打卡中国新闻网#今天星期五#话题，分享“星”鲜事。你还期待谁发博分享周五日常呢？评论区聊聊~,,,"林忆莲,陶喆,陈丽君_点绛唇,汪苏泷,陈楚生,黄子弘凡_Lars,刘宪华Henry-Lau,黄霄雲","2025年最后一个星期五,我的年度九宫格,今天星期五",134,340,4064,2025-12-26 17:33,微博网页版,"https://wx2.sinaimg.cn/large/001WLsZ7ly1i8ofm0k54mj60m81jkncw02.jpg,https://wx3.sinaimg.cn/large/001WLsZ7ly1i8ofm0k8rhj60m81jk4f302.jpg,https://wx3.sinaimg.cn/large/001WLsZ7ly1i8ofm0jtijj60m81jkao302.jpg,https://wx3.sinaimg.cn/large/001WLsZ7ly1i8ofm0k99ej60m81jkk7k02.jpg",,,,普通用户,超级会员,2
5245970405132700,QjhTOlxfu,5397387741,老鬼的围脖,#MMA颁奖典礼#今天的EXO红毯新闻图已出朴灿烈吴世勋都暻秀金俊勉金钟仁#EXO压轴#,,,,"MMA颁奖典礼,EXO压轴",456,505,10379,2025-12-20 16:44,,"https://wx3.sinaimg.cn/large/005TgT6Zly1i8hggs4yv0j30u00k0q9w.jpg,https://wx1.sinaimg.cn/large/005TgT6Zly1i8hggrg8chj30b90zkdhv.jpg,https://wx3.sinaimg.cn/large/005TgT6Zly1i8hggrnx78j312w1kyn34.jpg,https://wx4.sinaimg.cn/large/005TgT6Zly1i8hggr6qf0j30xc11gwnk.jpg,https://wx4.sinaimg.cn/large/005TgT6Zly1i8hggrvp1fj30f11di46b.jpg,https://wx1.sinaimg.cn/large/005TgT6Zly1i8hggqn90jj30jg0oojus.jpg",,,,金V,超级会员,2
5248115827543292,QkbIavEm0,5361727860,橙子皱皱,怎么还上新闻啦😂这是另外的价钱呐哈哈哈,,,,,82,12,531,2025-12-26 14:49,黄铉辰超话,,"http://f.video.weibocdn.com/o0/AQFqChWjlx08u3hxZIeI01041200HZN80E010.mp4?label=mp4_720p&template=1268x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826571&ssig=hYmQWkK84A&KID=unistore,video",,,红V,超级会员,2
5248128787679138,Qkc34wdH4,5667022684,滨田朝光啤酒小铺,🍺只有新闻图长成这样的人才有随意用脸的底气,,,,,52,2,408,2025-12-26 15:41,ASAHI超话,"https://wx3.sinaimg.cn/large/006bwftGgy1i8ob5xdaonj30rs0ijgnh.jpg,https://wx3.sinaimg.cn/large/006bwftGgy1i8ob5xpbjdj30u01907bq.jpg,https://wx1.sinaimg.cn/large/006bwftGgy1i8obeofjqxj30sg188agl.jpg,https://wx2.sinaimg.cn/large/006bwftGgy1i8ob5v8yxkj30wr1cz7ik.jpg,https://wx1.sinaimg.cn/large/006bwftGgy1i8ob5uuiyzj30dw0jp0tx.jpg,https://wx3.sinaimg.cn/large/006bwftGgy1i8ob7ed42xj30sg1efk1o.jpg,https://wx3.sinaimg.cn/large/006bwftGgy1i8ob5vk7k1j30ku0dv0u7.jpg,https://wx1.sinaimg.cn/large/006bwftGgy1i8ob5vyut7j30u00jwju6.jpg,https://wx2.sinaimg.cn/large/006bwftGgy1i8ob5wfpejj30i20ofn0i.jpg",,,,红V,超级会员,1
5245671273925024,Qja7lgt4Q,1698299691,主持人扬帆,#陈楚生获2025年度影响力歌手##年度报告#2025《中国新闻周刊》年度影响力人物名单里，陈楚生以“影响力歌手”身份入选，还是今年榜单里唯一的音乐人。这榜办了17年，算是主流领域里认可度比较高的评选了，能入选也算是流行音乐创作被主流层面的一次肯定。#陈楚生#《中国新闻周刊》🎉𝟮𝟬𝟮𝟱年度影响力歌手🎉以歌声加冕✨境界自开音乐继续表达不止,,,,"陈楚生获2025年度影响力歌手,年度报告,陈楚生",47,64,1478,2025-12-19 20:55,华为Pocket 2 艺术版,"https://wx1.sinaimg.cn/large/6539ff2bly1i8gi4vl4h2j21401o0jv4.jpg,https://wx4.sinaimg.cn/large/6539ff2bly1i8gi4vt2s7j21400qo0vv.jpg,https://wx4.sinaimg.cn/large/6539ff2bly1i8gi4w336sj21401o0gpn.jpg,https://wx2.sinaimg.cn/large/6539ff2bly1i8gi4whdiuj20qo127jwe.jpg,https://wx1.sinaimg.cn/large/6539ff2bly1i8gi4wvs45j20n01ds45j.jpg,https://wx2.sinaimg.cn/large/6539ff2bly1i8gi4x8bhkj21401o0n11.jpg",,,,红V,会员,9
5247039496522256,QjJI9rmJG,1817741191,番茄小寒,陈楚生入选《中国新闻周刊》“2025封面人物”，荣获“影响力歌手”，也是这一殊荣近十年来的首位乐坛歌手获奖人。所谓玄学背后，都是日复一日的热爱、专注与付出。“每一期选择的作品，其实都是在跟观众交流我的所思所想。同时我也觉得作为一名歌手，要做的不仅仅是演唱，音乐也是有温度和力量的，它可以传递你的所思所想。我也想用歌曲去传递一些光亮和暖意。”“歌王只是这一路旅程的结果，明天还是依然要赶路。如果不是歌王，难道就不值得感谢了吗?不管结果如何，我都要感谢这一路。”#陈楚生冠军玄学#丨#快乐老友记#,,,,"陈楚生 冠军玄学,快乐老友记",16,31,687,2025-12-23 15:32,陈楚生超话,"https://wx4.sinaimg.cn/large/6c588787ly1i8kv9cmm7jj20u01e0tew.jpg,https://wx2.sinaimg.cn/large/6c588787ly1i8kv2ow1n7j20zo1qw7kh.jpg,https://wx2.sinaimg.cn/large/6c588787ly1i8kv2oda2gj20zs20s4ia.jpg,https://wx3.sinaimg.cn/large/6c588787ly1i8kv2nqf7dj20zs12w7dj.jpg",,,,金V,超级会员,2
5246982824134560,QjIeKhlAs,1824015157,蔡雅奇刑法,来看看澎湃新闻的这个解读。向好友发不雅照算违法？别误读。澎湃新闻主笔沈彬近日，有媒体报道称，“明年1月1日起，向好友发送不雅照片、视频构成违法，最高拘15天，罚5000元”，将之作为即将实施的新修订的《治安管理处罚法》的立法亮点予以传播。相当多的媒体转发了这一报道。但是，“向好友发不雅照片算违法”既不是《治安管理处罚法》的新增内容，更不是未来的执法重点领域。这是一种误读，甚至会引发舆论场的认知混乱，以及网友对新法的抵触、恐慌情绪。原报道称，新修订的《治安管理处罚法》的第八十条对传播淫秽信息的处罚规定作出明确细化，进而解读称，“即使是私人聊天中发送不雅照片或视频，一旦被举报查实，也会受到法律制裁”。这一解读引发网民的广泛传播，有的在追问：“老婆发我私密照，要不要举报？”更多网友则对将宝贵的执法资源投入处置私人之间发送不雅照片，表达质疑。事实上，这并不是新法的内容。20年前的《治安管理处罚法》就明确利用网络发淫秽照片、视频构成治安违法。新法只是按照现在的表达习惯，把原来的“计算机信息网络”表述成了“信息网络”，并且调整了罚款金额，以及增加一款要求：从严处罚涉及未成年人的相关违法。新法哪里有什么“向好友发不雅照片算违法”的新增内容？首先，淫秽≠不雅，法律的红线不能如此“戏说”。新旧法明确规定的都是禁止传播“淫秽”内容，而不是范围界定不清的“不雅”内容。“淫秽”内容，有明确的法律定性，内涵和外延也是相对清晰的，而不是一般意义上的“不雅照片”“私密照片”。否则的话，情侣之间有亲密互动、衣着相对暴露的照片、视频，都可以纳入“不雅”的范围，从而渲染了“人人违法”的恐慌气氛。就像很多网友追问的：“老婆发我私密照，明年也算违法？”这当然是对法律的误读。其次，《治安管理处罚法》是为维护社会治安秩序，而非侵入私域。《治安管理处罚法》主要处罚那些破坏社会治安秩序，但尚不构成犯罪的行为，有着类似刑法的功能‌‌，所以有“小刑法”之称。刑法明确规定了“传播淫秽物品牟利罪”和“传播淫秽物品罪”，《治安管理处罚法》规定禁止传播淫秽内容，是对于刑法相关罪名的衔接，形成处罚梯度。该法的立法目的是保障社会安全感；如果是不影响社会治安的私人间的行为，该法律就没必要过度介入。特别是，治安拘留行为作为剥夺公民自由的严重行政处罚，必须有谦抑性、设置“高门槛”，不能让公民动辄得咎、动辄“拘留”，战战兢兢、如临深渊。比如，亲友之间带有一些“彩头”的麻将，就没必要纳入《治安管理处罚法》的打击赌博的范围。同理，将20年前就有的禁止传播淫秽信息的规定，解读成“亲友之间发不雅照片，明年就构成违法，最高拘15天”，为了吸睛，用子虚乌有的“修法亮点”挑动对立情绪，乃至营造“人人违法”的氛围。这是设置了错误的公共议程，也在解构立法的严肃性，破坏社会法治共识。在情绪化传播、碎片化阅读、“仇恨诱饵”盛行的舆论环境之下，媒体要握牢手中的笔、扛起负责任传播的旗。对相关立法、修法的专业报道，要做到尽职、讲理、共情，对真相负责，也要对传播结果负责。#明年起发淫秽信息违法##微信转发淫秽信息给好友也违法#,,,,"明年起发淫秽信息违法,微信转发淫秽信息给好友也违法",33,62,458,2025-12-23 11:47,微博网页版,,,,,金V,超级会员,2
5245506083361740,Qj5OUe6xC,5039775130,蜀黍说娱乐,#辛芷蕾法国新闻周刊封面#辛芷蕾登上法国知名新闻周刊封面就是影后的国际影响力张曼玉，巩俐、章子怡、周迅，辛芷蕾是第五个。#非正式跨年派对##2025娱乐年终盘点#,,,,"辛芷蕾法国新闻周刊封面,非正式跨年派对,2025娱乐年终盘点",177,115,1188,2025-12-19 09:59,,,"http://f.video.weibocdn.com/o0/9WwfCQUqlx08tRKWbObm01041200b6ho0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1766826588&ssig=J2NLV%2BfA08&KID=unistore,video",,,金V,超级会员,2
5245957629547025,QjhzcE3Ch,5933674216,JENNIE_JNB,JENNIE超话#Jennie妈妈好美#【图片】251220@jennierubyjaneMMA2025相关新闻图&官方图18P｜完全女神招新公告：微博正文🦋个人厂牌：oddatelier🦋个人官方号：jennierubyjane🦋个人摄影号：lesyeuxdenini🦋个人YT：JENNIE🦋个人TikTok：jennierubyjane🦋个人X号：jennierubyjane,,,jennierubyjane,Jennie 妈妈好美,736,218,2361,2025-12-20 15:53,JENNIE超话,"https://wx3.sinaimg.cn/large/006tz5IQly1i8hfmwtz15j30xc1deqax.jpg,https://wx3.sinaimg.cn/large/006tz5IQly1i8hf28w3tmj30m80v4juc.jpg,https://wx1.sinaimg.cn/large/006tz5IQly1i8hf2a4yloj30m80v4dj2.jpg,https://wx4.sinaimg.cn/large/006tz5IQgy1i8hf0m5zvlj30jg0t6go4.jpg,https://wx2.sinaimg.cn/large/006tz5IQly1i8hf2abiirj30hz0rl40e.jpg,https://wx3.sinaimg.cn/large/006tz5IQly1i8hf29q826j30m80xc773.jpg,https://wx4.sinaimg.cn/large/006tz5IQgy1i8hf0rkj1mj32bc1jku0x.jpg,https://wx2.sinaimg.cn/large/006tz5IQly1i8hf29wnc0j30m80v4771.jpg,https://wx3.sinaimg.cn/large/006tz5IQgy1i8hf0ludkgj30sg19442k.jpg",,,,金V,超级会员,2
